B17	3441	29/02/2020	535	520727977.24
1	68922025.70
11	15500683.29
1101	4691.95
110105	3891.95
110110	800.00
1102	15495991.34
110205	15495991.34
110210	0.00
110215	0.00
1103	0.00
12	18957398.23
1201	12995325.96
120105	12995325.96
120110	0.00
120115	0.00
120120	0.00
120125	0.00
120130	0.00
120135	0.00
120190	0.00
1202	5962072.27
120205	0.00
120210	0.00
120215	5962072.27
120220	0.00
120290	0.00
1203	0.00
120305	0.00
120310	0.00
120315	0.00
120320	0.00
120325	0.00
1204	0.00
120405	0.00
120410	0.00
120415	0.00
1205	0.00
120505	0.00
120510	0.00
1206	0.00
120605	0.00
120610	0.00
1299	0.00
129905	0.00
129910	0.00
129915	0.00
129920	0.00
129925	0.00
129930	0.00
129990	0.00
13	30961264.05
1301	27691238.86
1302	0.00
1303	321611.46
1304	1509312.33
1305	0.00
1306	0.00
1307	0.00
1308	0.00
1309	1881984.11
1310	0.00
1311	0.00
1312	93749.61
1399	-536632.32
139905	-489855.66
139910	0.00
139915	-46776.66
139990	0.00
14	2708863.11
1401	553145.22
140105	464960.29
140110	88184.93
140115	0.00
140120	0.00
140125	0.00
140130	0.00
1402	0.00
140205	0.00
140210	0.00
140215	0.00
1403	15307.37
140305	0.00
140310	15277.72
140390	29.65
1404	0.00
140405	0.00
140410	0.00
140415	0.00
140420	0.00
140425	0.00
140430	0.00
1405	2114995.11
140505	597560.29
140510	1517434.82
1490	25415.41
149005	0.00
149010	0.00
149015	0.00
149090	25415.41
1499	0.00
149905	0.00
149910	0.00
149915	0.00
149920	0.00
149990	0.00
15	429976.77
1501	149687.18
150105	0.00
150110	0.00
150115	0.00
150120	149687.18
1502	280289.59
150205	280289.59
150210	0.00
150299	0.00
1599	0.00
16	212906.04
1601	398107.00
160105	0.00
160110	398107.00
160115	0.00
1602	441229.84
160205	36715.07
160210	36297.99
160215	228582.03
160220	0.00
160290	139634.75
1699	-626430.80
169905	-216734.38
169910	-29483.02
169915	-30000.87
169920	-182131.01
169925	0.00
169990	-168081.52
17	0.00
1701	0.00
1702	0.00
1703	0.00
1704	0.00
1705	0.00
1790	0.00
1799	0.00
179905	0.00
179910	0.00
179915	0.00
179920	0.00
179990	0.00
19	150934.21
1901	0.00
190105	0.00
190110	0.00
190115	0.00
190120	0.00
190190	0.00
190199	0.00
1902	150934.21
190205	147021.64
190210	0.00
190290	3912.57
190299	0.00
1903	0.00
190305	0.00
190310	0.00
190315	0.00
190320	0.00
190325	0.00
190330	0.00
190335	0.00
1990	0.00
199005	0.00
199090	0.00
1999	0.00
199905	0.00
199990	0.00
2	68187138.73
21	60656131.09
2101	60656131.09
210105	52859212.13
210110	7796918.96
210115	0.00
210120	0.00
2102	0.00
210205	0.00
210210	0.00
210215	0.00
210220	0.00
210225	0.00
22	0.00
2201	0.00
220105	0.00
220110	0.00
220115	0.00
2202	0.00
220205	0.00
220210	0.00
220215	0.00
23	5827058.69
2301	5676165.83
230105	4855967.30
230110	0.00
230115	820198.53
2302	5240.92
230205	0.00
230210	5240.92
2303	0.00
230305	0.00
230390	0.00
2304	95399.98
230405	0.00
230410	95399.98
