B17	3441	30/04/2020	535	555249807.52
470510	0.00
470515	0.00
470520	0.00
470590	0.00
4706	0.00
470605	0.00
470610	0.00
4707	0.00
470705	0.00
470710	0.00
470715	0.00
470720	0.00
470725	0.00
470790	0.00
4708	0.00
470805	0.00
470890	0.00
48	10074.75
4801	0.00
4890	10074.75
489005	0.00
489090	10074.75
5	1679578.32
51	1655506.47
5101	584561.30
510105	390786.50
510110	193774.80
510115	0.00
510120	0.00
510125	0.00
510130	0.00
5102	911442.66
510205	859846.44
510210	0.00
510215	51596.22
5190	159502.51
52	0.00
5201	0.00
520105	0.00
520110	0.00
520115	0.00
520120	0.00
520125	0.00
520130	0.00
5202	0.00
520205	0.00
520210	0.00
520215	0.00
520220	0.00
520225	0.00
520230	0.00
5203	0.00
520305	0.00
520310	0.00
520315	0.00
5204	0.00
520405	0.00
520410	0.00
520415	0.00
520420	0.00
5205	0.00
5206	0.00
520605	0.00
520610	0.00
520615	0.00
520620	0.00
520625	0.00
520630	0.00
53	24071.85
5301	0.00
5302	0.00
5303	0.00
5390	24071.85
539005	23602.74
539090	469.11
59	0.00
7	0.00
71	3804944.08
7101	3727696.63
710105	0.00
710110	0.00
710115	3444642.62
710190	283054.01
7102	77247.45
710205	77247.45
710210	0.00
710215	0.00
710290	0.00
7103	0.00
710305	0.00
710310	0.00
710315	0.00
710390	0.00
7104	0.00
710405	0.00
710410	0.00
710415	0.00
710490	0.00
7105	0.00
710505	0.00
710510	0.00
710590	0.00
7190	0.00
72	3804944.08
7201	3727696.63
7202	77247.45
7203	0.00
7204	0.00
7205	0.00
7290	0.00
73	0.00
7301	0.00
7302	0.00
7303	0.00
7304	0.00
7390	0.00
74	0.00
7401	0.00
740105	0.00
740110	0.00
740115	0.00
740120	0.00
740125	0.00
7402	0.00
740205	0.00
740208	0.00
740211	0.00
740214	0.00
740217	0.00
740220	0.00
740223	0.00
740226	0.00
740229	0.00
740232	0.00
740235	0.00
740238	0.00
740241	0.00
740244	0.00
740247	0.00
740250	0.00
740253	0.00
740256	0.00
7403	0.00
740305	0.00
740310	0.00
740315	0.00
740320	0.00
740390	0.00
7404	0.00
740405	0.00
740410	0.00
740415	0.00
740420	0.00
740425	0.00
740430	0.00
7490	0.00
